project_id,deployment_id,image_id,sequence_id,filename,location,is_blank,identified_by,wi_taxon_id,class,order,family,genus,species,common_name,uncertainty,timestamp,age,sex,animal_recognizable,individual_id,number_of_objects,individual_animal_notes,behavior,highlighted,markings,cv_confidence,license,fuzzed,deployment_fuzzed
2004805,74e602f8-0c47-4917-8976-79a88c4c763a,7f973f36-4f48-409c-97a5-1ab583c8228d,,PTDC00212021-12-14 20-11-36.JPG,https://app.wildlifeinsights.org/download/2020339/project/2004805/data-files/7f973f36-4f48-409c-97a5-1ab583c8228d,,Bilguun Batkhuyag,07153810-54e6-4a5c-85a4-1968d82def4c,Mammalia,Carnivora,Felidae,Panthera,uncia,Snow Leopard,,Tue Dec 14 2021 20:11:36 GMT+0000 (Coordinated Universal Time),,,,,1,,,false,,,CC0,true,false
2004805,74e602f8-0c47-4917-8976-79a88c4c763a,e7d61296-7e4f-449a-badb-fa6149fa653d,,PTDC02532022-04-23 06-57-48.JPG,https://app.wildlifeinsights.org/download/2020339/project/2004805/data-files/e7d61296-7e4f-449a-badb-fa6149fa653d,,Bilguun Batkhuyag,07153810-54e6-4a5c-85a4-1968d82def4c,Mammalia,Carnivora,Felidae,Panthera,uncia,Snow Leopard,,Sat Apr 23 2022 06:57:47 GMT+0000 (Coordinated Universal Time),,,,,1,,,false,,,CC0,true,false
2004805,74e602f8-0c47-4917-8976-79a88c4c763a,87d710d0-6716-4daa-b7b5-b473f5127c42,,PTDC18862022-07-19 06-51-28.JPG,https://app.wildlifeinsights.org/download/2020339/project/2004805/data-files/87d710d0-6716-4daa-b7b5-b473f5127c42,,Bilguun Batkhuyag,07153810-54e6-4a5c-85a4-1968d82def4c,Mammalia,Carnivora,Felidae,Panthera,uncia,Snow Leopard,,Tue Jul 19 2022 06:51:28 GMT+0000 (Coordinated Universal Time),,,,,1,,,false,,,CC0,true,false
2004805,74e602f8-0c47-4917-8976-79a88c4c763a,9fa6a833-789d-4265-a950-559f24ba5300,,PTDC00572022-02-26 10-35-54.JPG,https://app.wildlifeinsights.org/download/2020339/project/2004805/data-files/9fa6a833-789d-4265-a950-559f24ba5300,,Bilguun Batkhuyag,07153810-54e6-4a5c-85a4-1968d82def4c,Mammalia,Carnivora,Felidae,Panthera,uncia,Snow Leopard,,Sat Feb 26 2022 10:35:55 GMT+0000 (Coordinated Universal Time),,,,,1,,,false,,,CC0,true,false
2004805,74e602f8-0c47-4917-8976-79a88c4c763a,2348a8b2-8e15-4287-a592-9f80f93ddb2c,,PTDC01152022-03-21 03-31-06.JPG,https://app.wildlifeinsights.org/download/2020339/project/2004805/data-files/2348a8b2-8e15-4287-a592-9f80f93ddb2c,,Bilguun Batkhuyag,07153810-54e6-4a5c-85a4-1968d82def4c,Mammalia,Carnivora,Felidae,Panthera,uncia,Snow Leopard,,Mon Mar 21 2022 03:31:06 GMT+0000 (Coordinated Universal Time),,,,,1,,,false,,,CC0,true,false
2004805,74e602f8-0c47-4917-8976-79a88c4c763a,90f9a998-3400-4439-9b84-3e28e5337be3,,PTDC01212022-03-22 03-24-36.JPG,https://app.wildlifeinsights.org/download/2020339/project/2004805/data-files/90f9a998-3400-4439-9b84-3e28e5337be3,,Bilguun Batkhuyag,07153810-54e6-4a5c-85a4-1968d82def4c,Mammalia,Carnivora,Felidae,Panthera,uncia,Snow Leopard,,Tue Mar 22 2022 03:24:37 GMT+0000 (Coordinated Universal Time),,,,,1,,,false,,,CC0,true,false
2004805,74e602f8-0c47-4917-8976-79a88c4c763a,cac770ac-9b2e-40b3-a9b7-d6a36a54563f,,PTDC01192022-03-22 03-06-14.JPG,https://app.wildlifeinsights.org/download/2020339/project/2004805/data-files/cac770ac-9b2e-40b3-a9b7-d6a36a54563f,,Bilguun Batkhuyag,07153810-54e6-4a5c-85a4-1968d82def4c,Mammalia,Carnivora,Felidae,Panthera,uncia,Snow Leopard,,Tue Mar 22 2022 03:06:13 GMT+0000 (Coordinated Universal Time),,,,,1,,,false,,,CC0,true,false
2004805,74e602f8-0c47-4917-8976-79a88c4c763a,b92453a5-6db1-4829-8d0a-f7189aee0631,,PTDC00552022-02-26 09-31-54.JPG,https://app.wildlifeinsights.org/download/2020339/project/2004805/data-files/b92453a5-6db1-4829-8d0a-f7189aee0631,,Bilguun Batkhuyag,07153810-54e6-4a5c-85a4-1968d82def4c,Mammalia,Carnivora,Felidae,Panthera,uncia,Snow Leopard,,Sat Feb 26 2022 09:31:55 GMT+0000 (Coordinated Universal Time),,,,,1,,,false,,,CC0,true,false
2004805,74e602f8-0c47-4917-8976-79a88c4c763a,afb0668a-ec9c-482b-a0f4-dbe8aa883339,,PTDC01232022-03-22 06-18-12.JPG,https://app.wildlifeinsights.org/download/2020339/project/2004805/data-files/afb0668a-ec9c-482b-a0f4-dbe8aa883339,,Bilguun Batkhuyag,07153810-54e6-4a5c-85a4-1968d82def4c,Mammalia,Carnivora,Felidae,Panthera,uncia,Snow Leopard,,Tue Mar 22 2022 06:18:11 GMT+0000 (Coordinated Universal Time),,,,,1,,,false,,,CC0,true,false
2004805,74e602f8-0c47-4917-8976-79a88c4c763a,2708177d-042f-460b-9584-c1ab2238f65b,,PTDC00952022-03-08 08-49-50.JPG,https://app.wildlifeinsights.org/download/2020339/project/2004805/data-files/2708177d-042f-460b-9584-c1ab2238f65b,,Bilguun Batkhuyag,07153810-54e6-4a5c-85a4-1968d82def4c,Mammalia,Carnivora,Felidae,Panthera,uncia,Snow Leopard,,Tue Mar 08 2022 08:49:50 GMT+0000 (Coordinated Universal Time),,,,,1,,,false,,,CC0,true,false
2004805,74e602f8-0c47-4917-8976-79a88c4c763a,6d08fc5f-0854-4193-99f3-b381d7737d60,,PTDC00992022-03-10 21-17-12.JPG,https://app.wildlifeinsights.org/download/2020339/project/2004805/data-files/6d08fc5f-0854-4193-99f3-b381d7737d60,,Bilguun Batkhuyag,07153810-54e6-4a5c-85a4-1968d82def4c,Mammalia,Carnivora,Felidae,Panthera,uncia,Snow Leopard,,Thu Mar 10 2022 21:17:12 GMT+0000 (Coordinated Universal Time),,,,,1,,,false,,,CC0,true,false
2004805,74e602f8-0c47-4917-8976-79a88c4c763a,66298038-c43e-4fbf-a825-ff955e8d55b1,,PTDC5131.JPG,https://app.wildlifeinsights.org/download/2020339/project/2004805/data-files/66298038-c43e-4fbf-a825-ff955e8d55b1,,Bilguun Batkhuyag,07153810-54e6-4a5c-85a4-1968d82def4c,Mammalia,Carnivora,Felidae,Panthera,uncia,Snow Leopard,,Sat Jan 07 2023 08:08:47 GMT+0000 (Coordinated Universal Time),,,,,1,,,false,,,CC0,true,false
2004805,74e602f8-0c47-4917-8976-79a88c4c763a,b9f5fa28-8731-458f-b788-1a56119d2762,,PTDC1592.JPG,https://app.wildlifeinsights.org/download/2020339/project/2004805/data-files/b9f5fa28-8731-458f-b788-1a56119d2762,,Bilguun Batkhuyag,07153810-54e6-4a5c-85a4-1968d82def4c,Mammalia,Carnivora,Felidae,Panthera,uncia,Snow Leopard,,Tue Oct 11 2022 09:55:34 GMT+0000 (Coordinated Universal Time),,,,,1,,,false,,,CC0,true,false
2004805,74e602f8-0c47-4917-8976-79a88c4c763a,6fb57174-3518-475d-97c0-5980e2cd7fa4,,PTDC4429.JPG,https://app.wildlifeinsights.org/download/2020339/project/2004805/data-files/6fb57174-3518-475d-97c0-5980e2cd7fa4,,Bilguun Batkhuyag,07153810-54e6-4a5c-85a4-1968d82def4c,Mammalia,Carnivora,Felidae,Panthera,uncia,Snow Leopard,,Fri Dec 09 2022 18:42:48 GMT+0000 (Coordinated Universal Time),,,,,1,,,false,,,CC0,true,false
2004805,74e602f8-0c47-4917-8976-79a88c4c763a,63ebaf5e-aa62-4110-96a0-dcf995d35438,,PTDC0761.JPG,https://app.wildlifeinsights.org/download/2020339/project/2004805/data-files/63ebaf5e-aa62-4110-96a0-dcf995d35438,,Bilguun Batkhuyag,07153810-54e6-4a5c-85a4-1968d82def4c,Mammalia,Carnivora,Felidae,Panthera,uncia,Snow Leopard,,Wed Sep 21 2022 08:54:44 GMT+0000 (Coordinated Universal Time),,,,,1,,,false,,,CC0,true,false
2004805,74e602f8-0c47-4917-8976-79a88c4c763a,13d5e783-12ed-4493-9d4f-087b571d5a80,,PTDC1389.JPG,https://app.wildlifeinsights.org/download/2020339/project/2004805/data-files/13d5e783-12ed-4493-9d4f-087b571d5a80,,Bilguun Batkhuyag,07153810-54e6-4a5c-85a4-1968d82def4c,Mammalia,Carnivora,Felidae,Panthera,uncia,Snow Leopard,,Mon Oct 03 2022 00:43:08 GMT+0000 (Coordinated Universal Time),,,,,1,,,false,,,CC0,true,false
2004805,74e602f8-0c47-4917-8976-79a88c4c763a,a38167cf-43cc-4fe6-baaf-eac2f4e2ee06,,PTDC1732.JPG,https://app.wildlifeinsights.org/download/2020339/project/2004805/data-files/a38167cf-43cc-4fe6-baaf-eac2f4e2ee06,,Bilguun Batkhuyag,07153810-54e6-4a5c-85a4-1968d82def4c,Mammalia,Carnivora,Felidae,Panthera,uncia,Snow Leopard,,Fri Oct 21 2022 15:21:56 GMT+0000 (Coordinated Universal Time),,,,,1,,,false,,,CC0,true,false
2004805,74e602f8-0c47-4917-8976-79a88c4c763a,5df438db-9d4c-4841-969c-6b2d0fe033b0,,PTDC1391.JPG,https://app.wildlifeinsights.org/download/2020339/project/2004805/data-files/5df438db-9d4c-4841-969c-6b2d0fe033b0,,Bilguun Batkhuyag,07153810-54e6-4a5c-85a4-1968d82def4c,Mammalia,Carnivora,Felidae,Panthera,uncia,Snow Leopard,,Mon Oct 03 2022 10:49:26 GMT+0000 (Coordinated Universal Time),,,,,1,,,false,,,CC0,true,false
2004805,74e602f8-0c47-4917-8976-79a88c4c763a,d7d17f69-78f7-4aba-8f77-f74b9315ffc0,,PTDC1733.JPG,https://app.wildlifeinsights.org/download/2020339/project/2004805/data-files/d7d17f69-78f7-4aba-8f77-f74b9315ffc0,,Bilguun Batkhuyag,07153810-54e6-4a5c-85a4-1968d82def4c,Mammalia,Carnivora,Felidae,Panthera,uncia,Snow Leopard,,Fri Oct 21 2022 15:21:57 GMT+0000 (Coordinated Universal Time),,,,,1,,,false,,,CC0,true,false
2004805,74e602f8-0c47-4917-8976-79a88c4c763a,5c66f5ac-189c-47b7-a6ce-1b45f4d42076,,PTDC2350.JPG,https://app.wildlifeinsights.org/download/2020339/project/2004805/data-files/5c66f5ac-189c-47b7-a6ce-1b45f4d42076,,Bilguun Batkhuyag,07153810-54e6-4a5c-85a4-1968d82def4c,Mammalia,Carnivora,Felidae,Panthera,uncia,Snow Leopard,,Mon Nov 07 2022 17:45:19 GMT+0000 (Coordinated Universal Time),,,,,1,,,false,,,CC0,true,false
2004805,74e602f8-0c47-4917-8976-79a88c4c763a,93024cbe-5684-4ea2-8207-3fe6a9edab15,,PTDC1744.JPG,https://app.wildlifeinsights.org/download/2020339/project/2004805/data-files/93024cbe-5684-4ea2-8207-3fe6a9edab15,,Bilguun Batkhuyag,07153810-54e6-4a5c-85a4-1968d82def4c,Mammalia,Carnivora,Felidae,Panthera,uncia,Snow Leopard,,Fri Oct 21 2022 18:54:43 GMT+0000 (Coordinated Universal Time),,,,,1,,,false,,,CC0,true,false
2004805,74e602f8-0c47-4917-8976-79a88c4c763a,16cb4a41-ba46-41a0-a6de-097202520b2c,,PTDC1745.JPG,https://app.wildlifeinsights.org/download/2020339/project/2004805/data-files/16cb4a41-ba46-41a0-a6de-097202520b2c,,Bilguun Batkhuyag,07153810-54e6-4a5c-85a4-1968d82def4c,Mammalia,Carnivora,Felidae,Panthera,uncia,Snow Leopard,,Fri Oct 21 2022 18:54:44 GMT+0000 (Coordinated Universal Time),,,,,1,,,false,,,CC0,true,false
2004805,74e602f8-0c47-4917-8976-79a88c4c763a,5dc9e840-25b4-4628-8408-f88ca7aafbc6,,PTDC1747.JPG,https://app.wildlifeinsights.org/download/2020339/project/2004805/data-files/5dc9e840-25b4-4628-8408-f88ca7aafbc6,,Bilguun Batkhuyag,07153810-54e6-4a5c-85a4-1968d82def4c,Mammalia,Carnivora,Felidae,Panthera,uncia,Snow Leopard,,Fri Oct 21 2022 19:27:39 GMT+0000 (Coordinated Universal Time),,,,,1,,,false,,,CC0,true,false
2004805,74e602f8-0c47-4917-8976-79a88c4c763a,9ca60baf-de34-41b9-b40a-417546f2c89b,,PTDC1748.JPG,https://app.wildlifeinsights.org/download/2020339/project/2004805/data-files/9ca60baf-de34-41b9-b40a-417546f2c89b,,Bilguun Batkhuyag,07153810-54e6-4a5c-85a4-1968d82def4c,Mammalia,Carnivora,Felidae,Panthera,uncia,Snow Leopard,,Fri Oct 21 2022 19:27:40 GMT+0000 (Coordinated Universal Time),,,,,1,,,false,,,CC0,true,false
2004805,74e602f8-0c47-4917-8976-79a88c4c763a,98a09efb-7ca1-4487-a893-98931f08d65d,,PTDC2351.JPG,https://app.wildlifeinsights.org/download/2020339/project/2004805/data-files/98a09efb-7ca1-4487-a893-98931f08d65d,,Bilguun Batkhuyag,07153810-54e6-4a5c-85a4-1968d82def4c,Mammalia,Carnivora,Felidae,Panthera,uncia,Snow Leopard,,Mon Nov 07 2022 17:45:20 GMT+0000 (Coordinated Universal Time),,,,,1,,,false,,,CC0,true,false
2004805,74e602f8-0c47-4917-8976-79a88c4c763a,53a2ec34-d588-4d07-b480-de3bfc538a00,,PTDC1588.JPG,https://app.wildlifeinsights.org/download/2020339/project/2004805/data-files/53a2ec34-d588-4d07-b480-de3bfc538a00,,Bilguun Batkhuyag,07153810-54e6-4a5c-85a4-1968d82def4c,Mammalia,Carnivora,Felidae,Panthera,uncia,Snow Leopard,,Tue Oct 11 2022 09:52:10 GMT+0000 (Coordinated Universal Time),,,,,1,,,false,,,CC0,true,false
2004805,74e602f8-0c47-4917-8976-79a88c4c763a,d8fdfab8-39f2-43bd-910a-515c2a0b9a46,,PTDC1589.JPG,https://app.wildlifeinsights.org/download/2020339/project/2004805/data-files/d8fdfab8-39f2-43bd-910a-515c2a0b9a46,,Bilguun Batkhuyag,07153810-54e6-4a5c-85a4-1968d82def4c,Mammalia,Carnivora,Felidae,Panthera,uncia,Snow Leopard,,Tue Oct 11 2022 09:52:11 GMT+0000 (Coordinated Universal Time),,,,,1,,,false,,,CC0,true,false
2004805,74e602f8-0c47-4917-8976-79a88c4c763a,6bc33c40-efd1-41bf-8362-d29a105f3204,,PTDC2233.JPG,https://app.wildlifeinsights.org/download/2020339/project/2004805/data-files/6bc33c40-efd1-41bf-8362-d29a105f3204,,Bilguun Batkhuyag,07153810-54e6-4a5c-85a4-1968d82def4c,Mammalia,Carnivora,Felidae,Panthera,uncia,Snow Leopard,,Thu Nov 03 2022 21:01:51 GMT+0000 (Coordinated Universal Time),,,,,1,,,false,,,CC0,true,false
2004805,74e602f8-0c47-4917-8976-79a88c4c763a,23c9869c-8cad-4aeb-8ce2-5150a5c0f4d0,,PTDC2005.JPG,https://app.wildlifeinsights.org/download/2020339/project/2004805/data-files/23c9869c-8cad-4aeb-8ce2-5150a5c0f4d0,,Bilguun Batkhuyag,07153810-54e6-4a5c-85a4-1968d82def4c,Mammalia,Carnivora,Felidae,Panthera,uncia,Snow Leopard,,Fri Oct 28 2022 19:01:01 GMT+0000 (Coordinated Universal Time),,,,,1,,,false,,,CC0,true,false
2004805,74e602f8-0c47-4917-8976-79a88c4c763a,7640f0ed-ba8b-4ccf-a24e-47cc86298fcc,,PTDC2356.JPG,https://app.wildlifeinsights.org/download/2020339/project/2004805/data-files/7640f0ed-ba8b-4ccf-a24e-47cc86298fcc,,Bilguun Batkhuyag,07153810-54e6-4a5c-85a4-1968d82def4c,Mammalia,Carnivora,Felidae,Panthera,uncia,Snow Leopard,,Mon Nov 07 2022 21:13:11 GMT+0000 (Coordinated Universal Time),,,,,1,,,false,,,CC0,true,false
2004805,74e602f8-0c47-4917-8976-79a88c4c763a,99dd1213-dd29-4445-8a46-a6f7a9bdfebe,,PTDC2357.JPG,https://app.wildlifeinsights.org/download/2020339/project/2004805/data-files/99dd1213-dd29-4445-8a46-a6f7a9bdfebe,,Bilguun Batkhuyag,07153810-54e6-4a5c-85a4-1968d82def4c,Mammalia,Carnivora,Felidae,Panthera,uncia,Snow Leopard,,Mon Nov 07 2022 21:13:13 GMT+0000 (Coordinated Universal Time),,,,,1,,,false,,,CC0,true,false
2004805,74e602f8-0c47-4917-8976-79a88c4c763a,8bc14053-38a1-4a99-be1c-fcd619349ccc,,PTDC2942.JPG,https://app.wildlifeinsights.org/download/2020339/project/2004805/data-files/8bc14053-38a1-4a99-be1c-fcd619349ccc,,Bilguun Batkhuyag,07153810-54e6-4a5c-85a4-1968d82def4c,Mammalia,Carnivora,Felidae,Panthera,uncia,Snow Leopard,,Wed Nov 23 2022 16:59:17 GMT+0000 (Coordinated Universal Time),,,,,1,,,false,,,CC0,true,false
2004805,74e602f8-0c47-4917-8976-79a88c4c763a,15623d15-3bce-4207-911f-847e4de67134,,PTDC3547.JPG,https://app.wildlifeinsights.org/download/2020339/project/2004805/data-files/15623d15-3bce-4207-911f-847e4de67134,,Bilguun Batkhuyag,07153810-54e6-4a5c-85a4-1968d82def4c,Mammalia,Carnivora,Felidae,Panthera,uncia,Snow Leopard,,Thu Dec 01 2022 19:21:35 GMT+0000 (Coordinated Universal Time),,,,,1,,,false,,,CC0,true,false
2004805,74e602f8-0c47-4917-8976-79a88c4c763a,dff1715f-1fa1-4155-b5f6-63f6e44c1fed,,PTDC2941.JPG,https://app.wildlifeinsights.org/download/2020339/project/2004805/data-files/dff1715f-1fa1-4155-b5f6-63f6e44c1fed,,Bilguun Batkhuyag,07153810-54e6-4a5c-85a4-1968d82def4c,Mammalia,Carnivora,Felidae,Panthera,uncia,Snow Leopard,,Wed Nov 23 2022 16:59:16 GMT+0000 (Coordinated Universal Time),,,,,1,,,false,,,CC0,true,false
2004805,74e602f8-0c47-4917-8976-79a88c4c763a,dbbd1cae-7407-48a6-8bad-35533d01f65a,,PTDC4430.JPG,https://app.wildlifeinsights.org/download/2020339/project/2004805/data-files/dbbd1cae-7407-48a6-8bad-35533d01f65a,,Bilguun Batkhuyag,07153810-54e6-4a5c-85a4-1968d82def4c,Mammalia,Carnivora,Felidae,Panthera,uncia,Snow Leopard,,Fri Dec 09 2022 18:42:49 GMT+0000 (Coordinated Universal Time),,,,,1,,,false,,,CC0,true,false
2004805,74e602f8-0c47-4917-8976-79a88c4c763a,85041d63-e369-48ad-b500-16ca42784570,,PTDC4433.JPG,https://app.wildlifeinsights.org/download/2020339/project/2004805/data-files/85041d63-e369-48ad-b500-16ca42784570,,Bilguun Batkhuyag,07153810-54e6-4a5c-85a4-1968d82def4c,Mammalia,Carnivora,Felidae,Panthera,uncia,Snow Leopard,,Fri Dec 09 2022 18:51:26 GMT+0000 (Coordinated Universal Time),,,,,1,,,false,,,CC0,true,false
2004805,74e602f8-0c47-4917-8976-79a88c4c763a,91a0469f-0dc5-402d-b792-4329fa616a35,,PTDC2234.JPG,https://app.wildlifeinsights.org/download/2020339/project/2004805/data-files/91a0469f-0dc5-402d-b792-4329fa616a35,,Bilguun Batkhuyag,07153810-54e6-4a5c-85a4-1968d82def4c,Mammalia,Carnivora,Felidae,Panthera,uncia,Snow Leopard,,Thu Nov 03 2022 21:01:53 GMT+0000 (Coordinated Universal Time),,,,,1,,,false,,,CC0,true,false
2004805,74e602f8-0c47-4917-8976-79a88c4c763a,50d59938-abb4-4ebe-bb5e-034931b42b2b,,PTDC3548.JPG,https://app.wildlifeinsights.org/download/2020339/project/2004805/data-files/50d59938-abb4-4ebe-bb5e-034931b42b2b,,Bilguun Batkhuyag,07153810-54e6-4a5c-85a4-1968d82def4c,Mammalia,Carnivora,Felidae,Panthera,uncia,Snow Leopard,,Thu Dec 01 2022 19:21:36 GMT+0000 (Coordinated Universal Time),,,,,1,,,false,,,CC0,true,false
2004805,74e602f8-0c47-4917-8976-79a88c4c763a,2c7e2ffa-10e2-4389-a166-6894e922cd19,,PTDC5111.JPG,https://app.wildlifeinsights.org/download/2020339/project/2004805/data-files/2c7e2ffa-10e2-4389-a166-6894e922cd19,,Bilguun Batkhuyag,07153810-54e6-4a5c-85a4-1968d82def4c,Mammalia,Carnivora,Felidae,Panthera,uncia,Snow Leopard,,Sat Dec 17 2022 17:28:27 GMT+0000 (Coordinated Universal Time),,,,,1,,,false,,,CC0,true,false
2004805,74e602f8-0c47-4917-8976-79a88c4c763a,9e444729-ea1d-40a4-99b2-ebd3bcc46d6d,,PTDC5129.JPG,https://app.wildlifeinsights.org/download/2020339/project/2004805/data-files/9e444729-ea1d-40a4-99b2-ebd3bcc46d6d,,Bilguun Batkhuyag,07153810-54e6-4a5c-85a4-1968d82def4c,Mammalia,Carnivora,Felidae,Panthera,uncia,Snow Leopard,,Wed Dec 28 2022 17:45:01 GMT+0000 (Coordinated Universal Time),,,,,1,,,false,,,CC0,true,false
2004805,74e602f8-0c47-4917-8976-79a88c4c763a,2b228ebf-12cd-4957-b1ba-9c888c8dfda9,,PTDC2006.JPG,https://app.wildlifeinsights.org/download/2020339/project/2004805/data-files/2b228ebf-12cd-4957-b1ba-9c888c8dfda9,,Bilguun Batkhuyag,07153810-54e6-4a5c-85a4-1968d82def4c,Mammalia,Carnivora,Felidae,Panthera,uncia,Snow Leopard,,Fri Oct 28 2022 19:01:02 GMT+0000 (Coordinated Universal Time),,,,,1,,,false,,,CC0,true,false
2004805,74e602f8-0c47-4917-8976-79a88c4c763a,85b744cc-4fb0-4322-aba1-25d39ccebfb3,,PTDC5110.JPG,https://app.wildlifeinsights.org/download/2020339/project/2004805/data-files/85b744cc-4fb0-4322-aba1-25d39ccebfb3,,Bilguun Batkhuyag,07153810-54e6-4a5c-85a4-1968d82def4c,Mammalia,Carnivora,Felidae,Panthera,uncia,Snow Leopard,,Sat Dec 17 2022 17:28:26 GMT+0000 (Coordinated Universal Time),,,,,1,,,false,,,CC0,true,false
