project_id,deployment_id,image_id,sequence_id,filename,location,is_blank,identified_by,wi_taxon_id,class,order,family,genus,species,common_name,uncertainty,timestamp,age,sex,animal_recognizable,individual_id,number_of_objects,individual_animal_notes,behavior,highlighted,markings,cv_confidence,license,fuzzed,deployment_fuzzed
2006623,TNC- D06,3b246f36-fb34-4029-8667-a00b722de904,,11020394.JPG,https://app.wildlifeinsights.org/download/2020614/project/2006623/data-files/3b246f36-fb34-4029-8667-a00b722de904,,M. Baasandorj,ee8d5a89-f82e-4323-80e2-0ffc9487ebaf,Mammalia,Carnivora,Canidae,Canis,lupus,Grey Wolf,,Thu Nov 02 2023 12:19:47 GMT+0000 (Coordinated Universal Time),adult,unknown,,,1,,,false,,,CC0,false,false
2006623,TNC- D07,bea4b361-7a39-4b8f-a61f-b62f0f09789e,,10110616.JPG,https://app.wildlifeinsights.org/download/2020614/project/2006623/data-files/bea4b361-7a39-4b8f-a61f-b62f0f09789e,,M. Baasandorj,3e4fac86-1e90-403c-b798-c20a93df373c,Mammalia,Cetartiodactyla,Cervidae,Cervus,canadensis,Domestic Elk,,Wed Oct 11 2023 21:48:33 GMT+0000 (Coordinated Universal Time),unknown,unknown,,,1,,,false,,,CC0,false,false
2006623,TNC- D07,8f1e3020-1e3c-4a93-8e76-61d8a2d8c843,,10110615.JPG,https://app.wildlifeinsights.org/download/2020614/project/2006623/data-files/8f1e3020-1e3c-4a93-8e76-61d8a2d8c843,,M. Baasandorj,3e4fac86-1e90-403c-b798-c20a93df373c,Mammalia,Cetartiodactyla,Cervidae,Cervus,canadensis,Domestic Elk,,Wed Oct 11 2023 21:48:32 GMT+0000 (Coordinated Universal Time),unknown,unknown,,,1,,,false,,,CC0,false,false
2006623,6aeb855b-0433-4e8f-81fa-9d467d82f816,04bbf234-39fc-49d9-b155-f17168a8cf49,,09010535.JPG,https://app.wildlifeinsights.org/download/2020614/project/2006623/data-files/04bbf234-39fc-49d9-b155-f17168a8cf49,,M. Baasandorj,fd8f5fbf-494b-4de4-969b-a8d2fdac7f38,Mammalia,Rodentia,Sciuridae,Marmota,sibirica,Mongolian Marmot,,Fri Sep 01 2023 07:31:51 GMT+0000 (Coordinated Universal Time),unknown,unknown,,,1,,,false,,,CC0,true,false
2006623,6aeb855b-0433-4e8f-81fa-9d467d82f816,8cbcbd79-ea31-472f-98ce-90f093a25408,,09020630.JPG,https://app.wildlifeinsights.org/download/2020614/project/2006623/data-files/8cbcbd79-ea31-472f-98ce-90f093a25408,,M. Baasandorj,fd8f5fbf-494b-4de4-969b-a8d2fdac7f38,Mammalia,Rodentia,Sciuridae,Marmota,sibirica,Mongolian Marmot,,Sat Sep 02 2023 07:00:43 GMT+0000 (Coordinated Universal Time),unknown,unknown,,,1,,,false,,,CC0,true,false
2006623,9b37f02f-516b-4e34-90fd-13bd651fea37,3306645c-6159-4ebd-8d08-2ed0ee4cc5b3,,08080598.JPG,https://app.wildlifeinsights.org/download/2020614/project/2006623/data-files/3306645c-6159-4ebd-8d08-2ed0ee4cc5b3,,M. Baasandorj,07153810-54e6-4a5c-85a4-1968d82def4c,Mammalia,Carnivora,Felidae,Panthera,uncia,Snow Leopard,,Tue Aug 08 2023 21:36:13 GMT+0000 (Coordinated Universal Time),unknown,unknown,,,1,,,false,,,CC0,true,false
2006623,e048c286-e8b8-4c58-92cc-4ab97bfc16f3,8b8aa3b2-6da7-4b2f-806b-8b8e56f2830d,,08010401.JPG,https://app.wildlifeinsights.org/download/2020614/project/2006623/data-files/8b8aa3b2-6da7-4b2f-806b-8b8e56f2830d,,M. Baasandorj,07153810-54e6-4a5c-85a4-1968d82def4c,Mammalia,Carnivora,Felidae,Panthera,uncia,Snow Leopard,,Tue Aug 01 2023 21:19:46 GMT+0000 (Coordinated Universal Time),adult,unknown,,,1,,,false,,,CC0,true,false
2006623,8c1a9da7-0aaa-4952-a2dd-1df65cb05d81,5cbd518e-769a-481f-af7a-025678b15f91,,08080369.JPG,https://app.wildlifeinsights.org/download/2020614/project/2006623/data-files/5cbd518e-769a-481f-af7a-025678b15f91,,M. Baasandorj,07153810-54e6-4a5c-85a4-1968d82def4c,Mammalia,Carnivora,Felidae,Panthera,uncia,Snow Leopard,,Tue Aug 08 2023 21:27:48 GMT+0000 (Coordinated Universal Time),adult,unknown,,,1,,,false,,,CC0,true,false
2006623,tnc1,dea0db53-e0f1-4808-8fd9-22f0455f877a,,09030766.JPG,https://app.wildlifeinsights.org/download/2020614/project/2006623/data-files/dea0db53-e0f1-4808-8fd9-22f0455f877a,,M. Baasandorj,557f6e23-f840-466c-a834-a3267d1c668b,Mammalia,Rodentia,Dipodidae,Allactaga,sibirica,Siberian Jerboa,,Sun Sep 03 2023 01:24:00 GMT+0000 (Coordinated Universal Time),,,,,1,,,false,,,CC0,false,false
2006623,tnc1,2a60462b-0b2d-4d87-ade5-083811b757a3,,08290817.JPG,https://app.wildlifeinsights.org/download/2020614/project/2006623/data-files/2a60462b-0b2d-4d87-ade5-083811b757a3,,M. Baasandorj,71d39652-ffb6-4a1d-a18e-335cf1e258c3,Mammalia,Carnivora,Canidae,Vulpes,corsac,Corsac Fox,,Tue Aug 29 2023 01:26:43 GMT+0000 (Coordinated Universal Time),,,,,1,,,false,,,CC0,false,false
2006623,tnc1,3b3c55ea-fed0-4647-9e2d-22a3120e63cc,,08290818.JPG,https://app.wildlifeinsights.org/download/2020614/project/2006623/data-files/3b3c55ea-fed0-4647-9e2d-22a3120e63cc,,M. Baasandorj,71d39652-ffb6-4a1d-a18e-335cf1e258c3,Mammalia,Carnivora,Canidae,Vulpes,corsac,Corsac Fox,,Tue Aug 29 2023 01:26:50 GMT+0000 (Coordinated Universal Time),,,,,1,,,false,,,CC0,false,false
2006623,TNC- D1,4923f09f-5b47-41f3-988a-8c927a2334db,,08220434.JPG,https://app.wildlifeinsights.org/download/2020614/project/2006623/data-files/4923f09f-5b47-41f3-988a-8c927a2334db,,M. Baasandorj,3e4fac86-1e90-403c-b798-c20a93df373c,Mammalia,Cetartiodactyla,Cervidae,Cervus,canadensis,Domestic Elk,,Tue Aug 22 2023 22:08:00 GMT+0000 (Coordinated Universal Time),unknown,female,,,1,,,false,,,CC0,false,false
2006623,TNC- D1,148c4ca8-c80f-4e1c-b56c-9571833bb567,,08220435.JPG,https://app.wildlifeinsights.org/download/2020614/project/2006623/data-files/148c4ca8-c80f-4e1c-b56c-9571833bb567,,M. Baasandorj,3e4fac86-1e90-403c-b798-c20a93df373c,Mammalia,Cetartiodactyla,Cervidae,Cervus,canadensis,Domestic Elk,,Tue Aug 22 2023 22:08:04 GMT+0000 (Coordinated Universal Time),unknown,female,,,1,,,false,,,CC0,false,false
2006623,TNC- D06,6e6d40ce-f4dd-4317-bae4-3ca8078c529d,,09030102.JPG,https://app.wildlifeinsights.org/download/2020614/project/2006623/data-files/6e6d40ce-f4dd-4317-bae4-3ca8078c529d,,M. Baasandorj,db570f53-566b-4234-80f6-3af4026f6b12,Mammalia,Cetartiodactyla,Bovidae,Ovis,ammon,Argali,,Sun Sep 03 2023 06:16:13 GMT+0000 (Coordinated Universal Time),adult,male,,,1,,,false,,,CC0,false,false
2006623,TNC- D06,6e6d40ce-f4dd-4317-bae4-3ca8078c529d,,09030102.JPG,https://app.wildlifeinsights.org/download/2020614/project/2006623/data-files/6e6d40ce-f4dd-4317-bae4-3ca8078c529d,,M. Baasandorj,db570f53-566b-4234-80f6-3af4026f6b12,Mammalia,Cetartiodactyla,Bovidae,Ovis,ammon,Argali,,Sun Sep 03 2023 06:16:13 GMT+0000 (Coordinated Universal Time),juvenile,female,,,3,,,false,,,CC0,false,false
2006623,TNC- D06,8217f724-4aaa-4f51-8c40-7b77f979cde7,,09010082.JPG,https://app.wildlifeinsights.org/download/2020614/project/2006623/data-files/8217f724-4aaa-4f51-8c40-7b77f979cde7,,M. Baasandorj,db570f53-566b-4234-80f6-3af4026f6b12,Mammalia,Cetartiodactyla,Bovidae,Ovis,ammon,Argali,,Fri Sep 01 2023 19:19:21 GMT+0000 (Coordinated Universal Time),adult,male,,,1,,,false,,,CC0,false,false
2006623,TNC- D06,8217f724-4aaa-4f51-8c40-7b77f979cde7,,09010082.JPG,https://app.wildlifeinsights.org/download/2020614/project/2006623/data-files/8217f724-4aaa-4f51-8c40-7b77f979cde7,,M. Baasandorj,db570f53-566b-4234-80f6-3af4026f6b12,Mammalia,Cetartiodactyla,Bovidae,Ovis,ammon,Argali,,Fri Sep 01 2023 19:19:21 GMT+0000 (Coordinated Universal Time),juvenile,female,,,3,,,false,,,CC0,false,false
2006623,TNC- D06,4fa362a1-967c-48fe-ba34-fe5076a45c8d,,09020089.JPG,https://app.wildlifeinsights.org/download/2020614/project/2006623/data-files/4fa362a1-967c-48fe-ba34-fe5076a45c8d,,M. Baasandorj,db570f53-566b-4234-80f6-3af4026f6b12,Mammalia,Cetartiodactyla,Bovidae,Ovis,ammon,Argali,,Sat Sep 02 2023 07:04:23 GMT+0000 (Coordinated Universal Time),adult,male,,,1,,,false,,,CC0,false,false
2006623,TNC- D06,4fa362a1-967c-48fe-ba34-fe5076a45c8d,,09020089.JPG,https://app.wildlifeinsights.org/download/2020614/project/2006623/data-files/4fa362a1-967c-48fe-ba34-fe5076a45c8d,,M. Baasandorj,db570f53-566b-4234-80f6-3af4026f6b12,Mammalia,Cetartiodactyla,Bovidae,Ovis,ammon,Argali,,Sat Sep 02 2023 07:04:23 GMT+0000 (Coordinated Universal Time),juvenile,female,,,3,,,false,,,CC0,false,false
2006623,TNC- D06,2913d593-95c3-4dc1-81f4-8ed4fb51962e,,09020090.JPG,https://app.wildlifeinsights.org/download/2020614/project/2006623/data-files/2913d593-95c3-4dc1-81f4-8ed4fb51962e,,M. Baasandorj,db570f53-566b-4234-80f6-3af4026f6b12,Mammalia,Cetartiodactyla,Bovidae,Ovis,ammon,Argali,,Sat Sep 02 2023 07:04:27 GMT+0000 (Coordinated Universal Time),adult,male,,,1,,,false,,,CC0,false,false
2006623,TNC- D06,2913d593-95c3-4dc1-81f4-8ed4fb51962e,,09020090.JPG,https://app.wildlifeinsights.org/download/2020614/project/2006623/data-files/2913d593-95c3-4dc1-81f4-8ed4fb51962e,,M. Baasandorj,db570f53-566b-4234-80f6-3af4026f6b12,Mammalia,Cetartiodactyla,Bovidae,Ovis,ammon,Argali,,Sat Sep 02 2023 07:04:27 GMT+0000 (Coordinated Universal Time),juvenile,female,,,3,,,false,,,CC0,false,false
2006623,TNC- D06,71c99c79-c763-4643-a105-9c7b44e037a0,,09010083.JPG,https://app.wildlifeinsights.org/download/2020614/project/2006623/data-files/71c99c79-c763-4643-a105-9c7b44e037a0,,M. Baasandorj,db570f53-566b-4234-80f6-3af4026f6b12,Mammalia,Cetartiodactyla,Bovidae,Ovis,ammon,Argali,,Fri Sep 01 2023 19:19:22 GMT+0000 (Coordinated Universal Time),adult,male,,,1,,,false,,,CC0,false,false
2006623,TNC- D06,71c99c79-c763-4643-a105-9c7b44e037a0,,09010083.JPG,https://app.wildlifeinsights.org/download/2020614/project/2006623/data-files/71c99c79-c763-4643-a105-9c7b44e037a0,,M. Baasandorj,db570f53-566b-4234-80f6-3af4026f6b12,Mammalia,Cetartiodactyla,Bovidae,Ovis,ammon,Argali,,Fri Sep 01 2023 19:19:22 GMT+0000 (Coordinated Universal Time),juvenile,female,,,3,,,false,,,CC0,false,false
2006623,TNC- D06,28cb6b1f-f1a1-4cc1-9674-1f6824a5c729,,09020093.JPG,https://app.wildlifeinsights.org/download/2020614/project/2006623/data-files/28cb6b1f-f1a1-4cc1-9674-1f6824a5c729,,M. Baasandorj,db570f53-566b-4234-80f6-3af4026f6b12,Mammalia,Cetartiodactyla,Bovidae,Ovis,ammon,Argali,,Sat Sep 02 2023 07:06:42 GMT+0000 (Coordinated Universal Time),adult,male,,,1,,,false,,,CC0,false,false
2006623,TNC- D06,28cb6b1f-f1a1-4cc1-9674-1f6824a5c729,,09020093.JPG,https://app.wildlifeinsights.org/download/2020614/project/2006623/data-files/28cb6b1f-f1a1-4cc1-9674-1f6824a5c729,,M. Baasandorj,db570f53-566b-4234-80f6-3af4026f6b12,Mammalia,Cetartiodactyla,Bovidae,Ovis,ammon,Argali,,Sat Sep 02 2023 07:06:42 GMT+0000 (Coordinated Universal Time),juvenile,female,,,3,,,false,,,CC0,false,false
2006623,TNC- D06,5030bb66-60c7-4814-be60-46e4b03dde6f,,09060174.JPG,https://app.wildlifeinsights.org/download/2020614/project/2006623/data-files/5030bb66-60c7-4814-be60-46e4b03dde6f,,M. Baasandorj,db570f53-566b-4234-80f6-3af4026f6b12,Mammalia,Cetartiodactyla,Bovidae,Ovis,ammon,Argali,,Wed Sep 06 2023 06:24:15 GMT+0000 (Coordinated Universal Time),adult,male,,,1,,,false,,,CC0,false,false
2006623,TNC- D06,5030bb66-60c7-4814-be60-46e4b03dde6f,,09060174.JPG,https://app.wildlifeinsights.org/download/2020614/project/2006623/data-files/5030bb66-60c7-4814-be60-46e4b03dde6f,,M. Baasandorj,db570f53-566b-4234-80f6-3af4026f6b12,Mammalia,Cetartiodactyla,Bovidae,Ovis,ammon,Argali,,Wed Sep 06 2023 06:24:15 GMT+0000 (Coordinated Universal Time),juvenile,female,,,3,,,false,,,CC0,false,false
2006623,TNC- D06,f8eb6aaa-8d82-4ee3-aeac-2dda45c5d087,,09060175.JPG,https://app.wildlifeinsights.org/download/2020614/project/2006623/data-files/f8eb6aaa-8d82-4ee3-aeac-2dda45c5d087,,M. Baasandorj,db570f53-566b-4234-80f6-3af4026f6b12,Mammalia,Cetartiodactyla,Bovidae,Ovis,ammon,Argali,,Wed Sep 06 2023 06:24:15 GMT+0000 (Coordinated Universal Time),adult,male,,,1,,,false,,,CC0,false,false
2006623,TNC- D06,f8eb6aaa-8d82-4ee3-aeac-2dda45c5d087,,09060175.JPG,https://app.wildlifeinsights.org/download/2020614/project/2006623/data-files/f8eb6aaa-8d82-4ee3-aeac-2dda45c5d087,,M. Baasandorj,db570f53-566b-4234-80f6-3af4026f6b12,Mammalia,Cetartiodactyla,Bovidae,Ovis,ammon,Argali,,Wed Sep 06 2023 06:24:15 GMT+0000 (Coordinated Universal Time),juvenile,female,,,3,,,false,,,CC0,false,false
2006623,TNC- D06,4494b3ce-16c8-4481-8ebb-d9081772d1b1,,09060178.JPG,https://app.wildlifeinsights.org/download/2020614/project/2006623/data-files/4494b3ce-16c8-4481-8ebb-d9081772d1b1,,M. Baasandorj,db570f53-566b-4234-80f6-3af4026f6b12,Mammalia,Cetartiodactyla,Bovidae,Ovis,ammon,Argali,,Wed Sep 06 2023 06:25:29 GMT+0000 (Coordinated Universal Time),adult,male,,,1,,,false,,,CC0,false,false
2006623,TNC- D06,4494b3ce-16c8-4481-8ebb-d9081772d1b1,,09060178.JPG,https://app.wildlifeinsights.org/download/2020614/project/2006623/data-files/4494b3ce-16c8-4481-8ebb-d9081772d1b1,,M. Baasandorj,db570f53-566b-4234-80f6-3af4026f6b12,Mammalia,Cetartiodactyla,Bovidae,Ovis,ammon,Argali,,Wed Sep 06 2023 06:25:29 GMT+0000 (Coordinated Universal Time),juvenile,female,,,3,,,false,,,CC0,false,false
2006623,TNC- D06,8490108b-923f-4ed9-b3cb-666027cfa1f4,,09060173.JPG,https://app.wildlifeinsights.org/download/2020614/project/2006623/data-files/8490108b-923f-4ed9-b3cb-666027cfa1f4,,M. Baasandorj,db570f53-566b-4234-80f6-3af4026f6b12,Mammalia,Cetartiodactyla,Bovidae,Ovis,ammon,Argali,,Wed Sep 06 2023 06:24:07 GMT+0000 (Coordinated Universal Time),adult,male,,,1,,,false,,,CC0,false,false
2006623,TNC- D06,8490108b-923f-4ed9-b3cb-666027cfa1f4,,09060173.JPG,https://app.wildlifeinsights.org/download/2020614/project/2006623/data-files/8490108b-923f-4ed9-b3cb-666027cfa1f4,,M. Baasandorj,db570f53-566b-4234-80f6-3af4026f6b12,Mammalia,Cetartiodactyla,Bovidae,Ovis,ammon,Argali,,Wed Sep 06 2023 06:24:07 GMT+0000 (Coordinated Universal Time),juvenile,female,,,3,,,false,,,CC0,false,false
2006623,TNC- D06,59b436aa-be1d-448b-bd46-521a92aad350,,09170274.JPG,https://app.wildlifeinsights.org/download/2020614/project/2006623/data-files/59b436aa-be1d-448b-bd46-521a92aad350,,M. Baasandorj,db570f53-566b-4234-80f6-3af4026f6b12,Mammalia,Cetartiodactyla,Bovidae,Ovis,ammon,Argali,,Sun Sep 17 2023 14:56:06 GMT+0000 (Coordinated Universal Time),adult,male,,,1,,,false,,,CC0,false,false
2006623,TNC- D06,59b436aa-be1d-448b-bd46-521a92aad350,,09170274.JPG,https://app.wildlifeinsights.org/download/2020614/project/2006623/data-files/59b436aa-be1d-448b-bd46-521a92aad350,,M. Baasandorj,db570f53-566b-4234-80f6-3af4026f6b12,Mammalia,Cetartiodactyla,Bovidae,Ovis,ammon,Argali,,Sun Sep 17 2023 14:56:06 GMT+0000 (Coordinated Universal Time),juvenile,female,,,3,,,false,,,CC0,false,false
2006623,TNC- D06,887de32c-8948-422b-bdad-86bbd5570fd2,,09020095.JPG,https://app.wildlifeinsights.org/download/2020614/project/2006623/data-files/887de32c-8948-422b-bdad-86bbd5570fd2,,M. Baasandorj,db570f53-566b-4234-80f6-3af4026f6b12,Mammalia,Cetartiodactyla,Bovidae,Ovis,ammon,Argali,,Sat Sep 02 2023 07:06:49 GMT+0000 (Coordinated Universal Time),adult,male,,,1,,,false,,,CC0,false,false
2006623,TNC- D06,887de32c-8948-422b-bdad-86bbd5570fd2,,09020095.JPG,https://app.wildlifeinsights.org/download/2020614/project/2006623/data-files/887de32c-8948-422b-bdad-86bbd5570fd2,,M. Baasandorj,db570f53-566b-4234-80f6-3af4026f6b12,Mammalia,Cetartiodactyla,Bovidae,Ovis,ammon,Argali,,Sat Sep 02 2023 07:06:49 GMT+0000 (Coordinated Universal Time),juvenile,female,,,3,,,false,,,CC0,false,false
2006623,TNC- D06,cc728b73-ede5-4cd1-870b-986fec9a18d6,,09180282.JPG,https://app.wildlifeinsights.org/download/2020614/project/2006623/data-files/cc728b73-ede5-4cd1-870b-986fec9a18d6,,M. Baasandorj,db570f53-566b-4234-80f6-3af4026f6b12,Mammalia,Cetartiodactyla,Bovidae,Ovis,ammon,Argali,,Mon Sep 18 2023 16:58:28 GMT+0000 (Coordinated Universal Time),adult,male,,,1,,,false,,,CC0,false,false
2006623,TNC- D06,cc728b73-ede5-4cd1-870b-986fec9a18d6,,09180282.JPG,https://app.wildlifeinsights.org/download/2020614/project/2006623/data-files/cc728b73-ede5-4cd1-870b-986fec9a18d6,,M. Baasandorj,db570f53-566b-4234-80f6-3af4026f6b12,Mammalia,Cetartiodactyla,Bovidae,Ovis,ammon,Argali,,Mon Sep 18 2023 16:58:28 GMT+0000 (Coordinated Universal Time),juvenile,female,,,3,,,false,,,CC0,false,false
2006623,TNC- D06,111961d4-d14e-4bbd-82b9-2e8c064786ab,,10050313.JPG,https://app.wildlifeinsights.org/download/2020614/project/2006623/data-files/111961d4-d14e-4bbd-82b9-2e8c064786ab,,M. Baasandorj,db570f53-566b-4234-80f6-3af4026f6b12,Mammalia,Cetartiodactyla,Bovidae,Ovis,ammon,Argali,,Thu Oct 05 2023 02:08:35 GMT+0000 (Coordinated Universal Time),adult,male,,,1,,,false,,,CC0,false,false
2006623,TNC- D06,111961d4-d14e-4bbd-82b9-2e8c064786ab,,10050313.JPG,https://app.wildlifeinsights.org/download/2020614/project/2006623/data-files/111961d4-d14e-4bbd-82b9-2e8c064786ab,,M. Baasandorj,db570f53-566b-4234-80f6-3af4026f6b12,Mammalia,Cetartiodactyla,Bovidae,Ovis,ammon,Argali,,Thu Oct 05 2023 02:08:35 GMT+0000 (Coordinated Universal Time),juvenile,female,,,3,,,false,,,CC0,false,false
2006623,TNC- D06,d8f44fa1-a4ff-4346-9b90-32f97220f467,,09180283.JPG,https://app.wildlifeinsights.org/download/2020614/project/2006623/data-files/d8f44fa1-a4ff-4346-9b90-32f97220f467,,M. Baasandorj,db570f53-566b-4234-80f6-3af4026f6b12,Mammalia,Cetartiodactyla,Bovidae,Ovis,ammon,Argali,,Mon Sep 18 2023 16:58:35 GMT+0000 (Coordinated Universal Time),adult,male,,,1,,,false,,,CC0,false,false
2006623,TNC- D06,d8f44fa1-a4ff-4346-9b90-32f97220f467,,09180283.JPG,https://app.wildlifeinsights.org/download/2020614/project/2006623/data-files/d8f44fa1-a4ff-4346-9b90-32f97220f467,,M. Baasandorj,db570f53-566b-4234-80f6-3af4026f6b12,Mammalia,Cetartiodactyla,Bovidae,Ovis,ammon,Argali,,Mon Sep 18 2023 16:58:35 GMT+0000 (Coordinated Universal Time),juvenile,female,,,3,,,false,,,CC0,false,false
2006623,TNC- D06,03612438-c1eb-4e93-90d3-385237bf0715,,09180286.JPG,https://app.wildlifeinsights.org/download/2020614/project/2006623/data-files/03612438-c1eb-4e93-90d3-385237bf0715,,M. Baasandorj,db570f53-566b-4234-80f6-3af4026f6b12,Mammalia,Cetartiodactyla,Bovidae,Ovis,ammon,Argali,,Mon Sep 18 2023 17:05:07 GMT+0000 (Coordinated Universal Time),adult,male,,,1,,,false,,,CC0,false,false
2006623,TNC- D06,03612438-c1eb-4e93-90d3-385237bf0715,,09180286.JPG,https://app.wildlifeinsights.org/download/2020614/project/2006623/data-files/03612438-c1eb-4e93-90d3-385237bf0715,,M. Baasandorj,db570f53-566b-4234-80f6-3af4026f6b12,Mammalia,Cetartiodactyla,Bovidae,Ovis,ammon,Argali,,Mon Sep 18 2023 17:05:07 GMT+0000 (Coordinated Universal Time),juvenile,female,,,3,,,false,,,CC0,false,false
2006623,TNC- D06,f93fda9c-25d3-4dbd-a093-a9800a43aa5b,,09180287.JPG,https://app.wildlifeinsights.org/download/2020614/project/2006623/data-files/f93fda9c-25d3-4dbd-a093-a9800a43aa5b,,M. Baasandorj,db570f53-566b-4234-80f6-3af4026f6b12,Mammalia,Cetartiodactyla,Bovidae,Ovis,ammon,Argali,,Mon Sep 18 2023 17:05:10 GMT+0000 (Coordinated Universal Time),adult,male,,,1,,,false,,,CC0,false,false
2006623,TNC- D06,f93fda9c-25d3-4dbd-a093-a9800a43aa5b,,09180287.JPG,https://app.wildlifeinsights.org/download/2020614/project/2006623/data-files/f93fda9c-25d3-4dbd-a093-a9800a43aa5b,,M. Baasandorj,db570f53-566b-4234-80f6-3af4026f6b12,Mammalia,Cetartiodactyla,Bovidae,Ovis,ammon,Argali,,Mon Sep 18 2023 17:05:10 GMT+0000 (Coordinated Universal Time),juvenile,female,,,3,,,false,,,CC0,false,false
